,tweet_id,rating_denominator,name,stage,date,time,numerator
719,783391753726550016,10,Godi,None ,2016-10-04 00:00:00,2018-04-12 19:42:00,13.0
721,783334639985389568,10,Dave,None ,2016-10-04 00:00:00,2018-04-12 15:55:00,12.0
722,783085703974514689,10,Earl,None ,2016-10-03 00:00:00,2018-04-12 23:25:00,11.0
723,782969140009107456,10,Cali,None ,2016-10-03 00:00:00,2018-04-12 15:42:00,12.0
724,782747134529531904,10,Deacon,doggo,2016-10-03 00:00:00,2018-04-12 01:00:00,11.0
725,782722598790725632,10,Penny,None ,2016-10-02 00:00:00,2018-04-12 23:23:00,10.0
726,782598640137187329,10,Timmy,None ,2016-10-02 00:00:00,2018-04-12 15:10:00,11.0
727,782305867769217024,10,Sampson,doggo,2016-10-01 00:00:00,2018-04-12 19:47:00,12.0
729,781955203444699136,10,Chipson,None ,2016-09-30 00:00:00,2018-04-12 20:33:00,11.0
730,781661882474196992,10,None,None ,2016-09-30 00:00:00,2018-04-12 01:08:00,5.0
731,781655249211752448,10,Combo,doggo,2016-09-30 00:00:00,2018-04-12 00:41:00,11.0
732,781524693396357120,10,None,None ,2016-09-29 00:00:00,2018-04-12 16:03:00,12.0
733,781308096455073793,10,None,doggoNonepupperNone,2016-09-29 00:00:00,2018-04-12 01:42:00,12.0
734,781251288990355457,10,Oakley,None ,2016-09-28 00:00:00,2018-04-12 21:56:00,11.0
735,781163403222056960,10,None,None ,2016-09-28 00:00:00,2018-04-12 16:07:00,10.0
736,780931614150983680,10,None,puppo,2016-09-28 00:00:00,2018-04-12 00:46:00,13.0
737,780858289093574656,10,Dash,None ,2016-09-27 00:00:00,2018-04-12 19:54:00,10.0
738,780800785462489090,10,Koda,None ,2016-09-27 00:00:00,2018-04-12 16:06:00,11.0
739,780601303617732608,10,Hercules,None ,2016-09-27 00:00:00,2018-04-12 02:53:00,12.0
740,780543529827336192,10,None,None ,2016-09-26 00:00:00,2018-04-12 23:04:00,12.0
743,780459368902959104,10,Bear,None ,2016-09-26 00:00:00,2018-04-12 17:29:00,11.0
744,780192070812196864,10,None,None ,2016-09-25 00:00:00,2018-04-12 23:47:00,11.0
746,780074436359819264,10,None,doggo,2016-09-25 00:00:00,2018-04-12 16:00:00,10.0
747,779834332596887552,10,Scout,None ,2016-09-25 00:00:00,2018-04-12 00:06:00,11.0
748,779377524342161408,10,None,pupper,2016-09-23 00:00:00,2018-04-12 17:50:00,12.0
750,779123168116150273,10,Reggie,None ,2016-09-23 00:00:00,2018-04-12 01:00:00,12.0
751,779056095788752897,10,None,None ,2016-09-22 00:00:00,2018-04-12 20:33:00,13.0
752,778990705243029504,10,Jay,None ,2016-09-22 00:00:00,2018-04-12 16:13:00,11.0
754,778764940568104960,10,None,None ,2016-09-22 00:00:00,2018-04-12 01:16:00,13.0
755,778748913645780993,10,Mya,None ,2016-09-22 00:00:00,2018-04-12 00:13:00,11.0
756,778650543019483137,10,Strider,None ,2016-09-21 00:00:00,2018-04-12 17:42:00,10.0
757,778624900596654080,10,Penny,None ,2016-09-21 00:00:00,2018-04-12 16:00:00,11.0
758,778408200802557953,10,None,None ,2016-09-21 00:00:00,2018-04-12 01:39:00,14.0
760,778383385161035776,10,Nala,None ,2016-09-21 00:00:00,2018-04-12 00:00:00,13.0
761,778286810187399168,10,Stanley,None ,2016-09-20 00:00:00,2018-04-12 17:36:00,11.0
762,778039087836069888,10,None,pupper,2016-09-20 00:00:00,2018-04-12 01:12:00,12.0
763,778027034220126208,10,Sophie,pupper,2016-09-20 00:00:00,2018-04-12 00:24:00,11.27
765,777885040357281792,10,Wesley,None ,2016-09-19 00:00:00,2018-04-12 15:00:00,3.0
766,777684233540206592,10,None,None ,2016-09-19 00:00:00,2018-04-12 01:42:00,12.0
768,777621514455814149,10,Derek,None ,2016-09-18 00:00:00,2018-04-12 21:33:00,12.0
769,777189768882946048,10,Jeffrey,None ,2016-09-17 00:00:00,2018-04-12 16:57:00,12.0
771,776813020089548800,10,Solomon,None ,2016-09-16 00:00:00,2018-04-12 16:00:00,12.0
772,776477788987613185,10,Huck,pupper,2016-09-15 00:00:00,2018-04-12 17:48:00,11.0
774,776218204058357768,10,None,floofer,2016-09-15 00:00:00,2018-04-12 00:36:00,13.0
775,776201521193218049,10,O,None ,2016-09-14 00:00:00,2018-04-12 23:30:00,10.0
776,776113305656188928,10,Sampson,pupper,2016-09-14 00:00:00,2018-04-12 17:40:00,11.0
777,776088319444877312,10,None,None ,2016-09-14 00:00:00,2018-04-12 16:00:00,10.0
779,775842724423557120,10,Blue,None ,2016-09-13 00:00:00,2018-04-12 23:44:00,12.0
780,775733305207554048,10,Anakin,doggo,2016-09-13 00:00:00,2018-04-12 16:30:00,11.0
781,775729183532220416,10,None,None ,2016-09-13 00:00:00,2018-04-12 16:13:00,13.0
782,775364825476165632,10,Finley,doggo,2016-09-12 00:00:00,2018-04-12 16:05:00,11.0
783,775350846108426240,10,Maximus,None ,2016-09-12 00:00:00,2018-04-12 15:10:00,12.0
785,775085132600442880,10,Tucker,None ,2016-09-11 00:00:00,2018-04-12 21:34:00,13.0
786,774757898236878852,10,Finley,None ,2016-09-10 00:00:00,2018-04-12 23:54:00,12.0
787,774639387460112384,10,Sprinkles,None ,2016-09-10 00:00:00,2018-04-12 16:03:00,10.0
788,774314403806253056,10,None,None ,2016-09-09 00:00:00,2018-04-12 18:31:00,14.0
789,773985732834758656,10,Winnie,pupper,2016-09-08 00:00:00,2018-04-12 20:45:00,11.0
790,773922284943896577,10,Heinrich,None ,2016-09-08 00:00:00,2018-04-12 16:33:00,12.0
791,773704687002451968,10,Loki,None ,2016-09-08 00:00:00,2018-04-12 02:09:00,12.0
792,773670353721753600,10,Shakespeare,None ,2016-09-07 00:00:00,2018-04-12 23:52:00,10.0
793,773547596996571136,10,Chelsea,pupper,2016-09-07 00:00:00,2018-04-12 15:44:00,11.0
795,773308824254029826,10,Bungalo,None ,2016-09-06 00:00:00,2018-04-12 23:56:00,12.0
796,773247561583001600,10,Chip,None ,2016-09-06 00:00:00,2018-04-12 19:52:00,10.0
797,773191612633579521,10,Grey,None ,2016-09-06 00:00:00,2018-04-12 16:10:00,12.0
798,772877495989305348,10,None,None ,2016-09-05 00:00:00,2018-04-12 19:22:00,11.0
799,772826264096874500,10,Roosevelt,None ,2016-09-05 00:00:00,2018-04-12 15:58:00,11.0
801,772581559778025472,10,None,None ,2016-09-04 00:00:00,2018-04-12 23:46:00,10.0
802,772193107915964416,10,Willem,pupper,2016-09-03 00:00:00,2018-04-12 22:02:00,12.0
803,772152991789019136,10,None,None ,2016-09-03 00:00:00,2018-04-12 19:23:00,10.0
804,772117678702071809,10,Jack,None ,2016-09-03 00:00:00,2018-04-12 17:02:00,12.0
805,772114945936949249,10,Finn,None ,2016-09-03 00:00:00,2018-04-12 16:52:00,10.0
806,772102971039580160,10,Penny,None ,2016-09-03 00:00:00,2018-04-12 16:04:00,11.0
807,771908950375665664,10,None,doggo,2016-09-03 00:00:00,2018-04-12 03:13:00,13.0
808,771770456517009408,10,Davey,None ,2016-09-02 00:00:00,2018-04-12 18:03:00,11.0
809,771500966810099713,10,Dakota,None ,2016-09-02 00:00:00,2018-04-12 00:12:00,12.0
810,771380798096281600,10,Fizz,None ,2016-09-01 00:00:00,2018-04-12 16:14:00,11.0
812,771136648247640064,10,Dixie,None ,2016-09-01 00:00:00,2018-04-12 00:04:00,11.0
813,771102124360998913,10,Charlie,None ,2016-08-31 00:00:00,2018-04-12 21:47:00,12.0
814,771014301343748096,10,None,None ,2016-08-31 00:00:00,2018-04-12 15:58:00,7.0
816,770787852854652928,10,Winston,None ,2016-08-31 00:00:00,2018-04-12 00:58:00,10.0
817,770772759874076672,10,Sebastian,None ,2016-08-30 00:00:00,2018-04-12 23:58:00,11.0
819,770655142660169732,10,None,None ,2016-08-30 00:00:00,2018-04-12 16:11:00,11.0
820,770414278348247044,10,Al,None ,2016-08-30 00:00:00,2018-04-12 00:14:00,11.0
821,770293558247038976,10,Jackson,None ,2016-08-29 00:00:00,2018-04-12 16:14:00,10.0
823,770069151037685760,10,Carbon,None ,2016-08-29 00:00:00,2018-04-12 01:22:00,10.0
824,769940425801170949,10,Klein,None ,2016-08-28 00:00:00,2018-04-12 16:51:00,12.0
825,769695466921623552,10,Titan,None ,2016-08-28 00:00:00,2018-04-12 00:37:00,13.0
827,769212283578875904,10,DonDon,None ,2016-08-26 00:00:00,2018-04-12 16:37:00,12.0
828,768970937022709760,10,Kirby,None ,2016-08-26 00:00:00,2018-04-12 00:38:00,12.0
830,768855141948723200,10,Jesse,None ,2016-08-25 00:00:00,2018-04-12 16:58:00,11.0
831,768609597686943744,10,Lou,None ,2016-08-25 00:00:00,2018-04-12 00:43:00,10.0
832,768596291618299904,10,Oakley,None ,2016-08-24 00:00:00,2018-04-12 23:50:00,12.0
834,768473857036525572,10,Chevy,None ,2016-08-24 00:00:00,2018-04-12 15:43:00,11.0
835,768193404517830656,10,Gerald,doggo,2016-08-23 00:00:00,2018-04-12 21:09:00,8.0
836,767884188863397888,10,Tito,None ,2016-08-23 00:00:00,2018-04-12 00:40:00,10.0
837,767754930266464257,10,Philbert,None ,2016-08-22 00:00:00,2018-04-12 16:06:00,11.0
838,767500508068192258,10,Louie,None ,2016-08-21 00:00:00,2018-04-12 23:15:00,12.0
839,767191397493538821,10,None,doggo,2016-08-21 00:00:00,2018-04-12 02:47:00,13.0
840,767122157629476866,10,Rupert,None ,2016-08-20 00:00:00,2018-04-12 22:12:00,13.0
842,766793450729734144,10,Rufus,None ,2016-08-20 00:00:00,2018-04-12 00:26:00,10.0
843,766714921925144576,10,None,None ,2016-08-19 00:00:00,2018-04-12 19:14:00,13.0
844,766693177336135680,10,Brudge,None ,2016-08-19 00:00:00,2018-04-12 17:47:00,11.0
845,766423258543644672,10,Shadoe,None ,2016-08-18 00:00:00,2018-04-12 23:55:00,9.0
846,766313316352462849,10,Oscar,None ,2016-08-18 00:00:00,2018-04-12 16:38:00,12.0
848,766069199026450432,10,Juno,None ,2016-08-18 00:00:00,2018-04-12 00:28:00,12.0
849,766008592277377025,10,Angel,None ,2016-08-17 00:00:00,2018-04-12 20:27:00,11.0
850,765719909049503744,10,Brat,None ,2016-08-17 00:00:00,2018-04-12 01:20:00,12.0
851,765669560888528897,10,Tove,None ,2016-08-16 00:00:00,2018-04-12 22:00:00,12.0
852,765395769549590528,10,None,None ,2016-08-16 00:00:00,2018-04-12 03:52:00,13.0
853,765371061932261376,10,Louie,pupper,2016-08-16 00:00:00,2018-04-12 02:14:00,11.0
854,765222098633691136,10,Gromit,None ,2016-08-15 00:00:00,2018-04-12 16:22:00,10.0
855,764857477905154048,10,Aubie,None ,2016-08-14 00:00:00,2018-04-12 16:13:00,12.0
856,764259802650378240,10,Kota,None ,2016-08-13 00:00:00,2018-04-12 00:38:00,10.0
857,763956972077010945,10,None,doggo,2016-08-12 00:00:00,2018-04-12 04:35:00,12.0
858,763837565564780549,10,Alfie,None ,2016-08-11 00:00:00,2018-04-12 20:40:00,11.0
859,763183847194451968,10,Clark,None ,2016-08-10 00:00:00,2018-04-12 01:23:00,8.0
861,763103485927849985,10,Belle,None ,2016-08-09 00:00:00,2018-04-12 20:03:00,10.0
862,762699858130116608,10,Leela,None ,2016-08-08 00:00:00,2018-04-12 17:19:00,11.0
863,762471784394268675,10,Glenn,None ,2016-08-08 00:00:00,2018-04-12 02:13:00,12.0
864,762464539388485633,10,Buddy,None ,2016-08-08 00:00:00,2018-04-12 01:44:00,12.0
865,762316489655476224,10,Scout,None ,2016-08-07 00:00:00,2018-04-12 15:56:00,11.0
866,762035686371364864,10,None,None ,2016-08-06 00:00:00,2018-04-12 21:20:00,14.0
867,761976711479193600,10,Shelby,None ,2016-08-06 00:00:00,2018-04-12 17:26:00,12.0
869,761745352076779520,10,None,None ,2016-08-06 00:00:00,2018-04-12 02:06:00,11.0
870,761672994376806400,10,None,None ,2016-08-05 00:00:00,2018-04-12 21:19:00,10.0
871,761599872357261312,10,Sephie,None ,2016-08-05 00:00:00,2018-04-12 16:28:00,11.0
873,761334018830917632,10,Bruce,None ,2016-08-04 00:00:00,2018-04-12 22:52:00,10.0
874,761292947749015552,10,Bonaparte,None ,2016-08-04 00:00:00,2018-04-12 20:09:00,11.0
875,761227390836215808,10,Albert,None ,2016-08-04 00:00:00,2018-04-12 15:48:00,10.0
876,761004547850530816,10,Bo,None ,2016-08-04 00:00:00,2018-04-12 01:03:00,11.0
877,760893934457552897,10,Wishes,doggo,2016-08-03 00:00:00,2018-04-12 17:43:00,11.0
878,760656994973933572,10,Rose,None ,2016-08-03 00:00:00,2018-04-12 02:02:00,11.0
879,760641137271070720,10,Theo,None ,2016-08-03 00:00:00,2018-04-12 00:59:00,12.0
880,760539183865880579,10,Atlas,None ,2016-08-02 00:00:00,2018-04-12 18:14:00,12.0
881,760521673607086080,10,None,doggo,2016-08-02 00:00:00,2018-04-12 17:04:00,12.0
882,760290219849637889,10,Rocco,None ,2016-08-02 00:00:00,2018-04-12 01:44:00,13.0
883,760252756032651264,10,Fido,None ,2016-08-01 00:00:00,2018-04-12 23:15:00,4.0
884,760190180481531904,10,Sadie,None ,2016-08-01 00:00:00,2018-04-12 19:07:00,10.0
886,759943073749200896,10,None,pupper,2016-08-01 00:00:00,2018-04-12 02:45:00,12.0
887,759923798737051648,10,None,None ,2016-08-01 00:00:00,2018-04-12 01:28:00,10.0
888,759846353224826880,10,Kirby,None ,2016-07-31 00:00:00,2018-04-12 20:21:00,11.0
889,759793422261743616,10,Maggie,doggoNonepupperNone,2016-07-31 00:00:00,2018-04-12 16:50:00,12.0
891,759557299618865152,10,Emma,None ,2016-07-31 00:00:00,2018-04-12 01:12:00,10.0
892,759447681597108224,10,Oakley,None ,2016-07-30 00:00:00,2018-04-12 17:56:00,11.0
893,759446261539934208,10,None,None ,2016-07-30 00:00:00,2018-04-12 17:51:00,10.0
894,759197388317847553,10,Luna,None ,2016-07-30 00:00:00,2018-04-12 01:22:00,12.0
896,759099523532779520,10,Toby,None ,2016-07-29 00:00:00,2018-04-12 18:53:00,7.0
897,759047813560868866,10,Spencer,None ,2016-07-29 00:00:00,2018-04-12 15:27:00,11.0
898,758854675097526272,10,Lilli,None ,2016-07-29 00:00:00,2018-04-12 02:40:00,11.0
899,758828659922702336,10,None,doggo,2016-07-29 00:00:00,2018-04-12 00:57:00,13.0
900,758740312047005698,10,Boston,None ,2016-07-28 00:00:00,2018-04-12 19:06:00,12.0
901,758474966123810816,10,Brandonald,None ,2016-07-28 00:00:00,2018-04-12 01:31:00,11.0
903,758405701903519748,10,Odie,None ,2016-07-27 00:00:00,2018-04-12 20:56:00,10.0
904,758355060040593408,10,Corey,None ,2016-07-27 00:00:00,2018-04-12 17:35:00,11.0
905,758099635764359168,10,None,None ,2016-07-27 00:00:00,2018-04-12 00:40:00,13.0
906,758041019896193024,10,None,None ,2016-07-26 00:00:00,2018-04-12 20:47:00,9.0
907,757741869644341248,10,Leonard,None ,2016-07-26 00:00:00,2018-04-12 00:58:00,10.0
909,757725642876129280,10,Beckham,None ,2016-07-25 00:00:00,2018-04-12 23:54:00,11.0
910,757611664640446465,10,Cooper,None ,2016-07-25 00:00:00,2018-04-12 16:21:00,12.0
912,757596066325864448,10,None,None ,2016-07-25 00:00:00,2018-04-12 15:19:00,4.0
913,757400162377592832,10,None,None ,2016-07-25 00:00:00,2018-04-12 02:20:00,13.0
914,757393109802180609,10,None,doggo,2016-07-25 00:00:00,2018-04-12 01:52:00,10.0
915,757354760399941633,10,Devón,None ,2016-07-24 00:00:00,2018-04-12 23:20:00,8.0
916,756998049151549440,10,Oliver,None ,2016-07-23 00:00:00,2018-04-12 23:42:00,11.0
917,756939218950160384,10,Jax,pupper,2016-07-23 00:00:00,2018-04-12 19:49:00,12.0
918,756651752796094464,10,Gert,None ,2016-07-23 00:00:00,2018-04-12 00:46:00,11.0
919,756526248105566208,10,None,doggo,2016-07-22 00:00:00,2018-04-12 16:28:00,13.0
920,756303284449767430,10,None,None ,2016-07-22 00:00:00,2018-04-12 01:42:00,11.0
921,756288534030475264,10,None,None ,2016-07-22 00:00:00,2018-04-12 00:43:00,12.0
922,756275833623502848,10,None,puppo,2016-07-21 00:00:00,2018-04-12 23:53:00,10.0
923,755955933503782912,10,None,pupper,2016-07-21 00:00:00,2018-04-12 02:41:00,12.0
924,755206590534418437,10,None,doggo,2016-07-19 00:00:00,2018-04-12 01:04:00,14.0
925,755110668769038337,10,Watson,None ,2016-07-18 00:00:00,2018-04-12 18:43:00,13.0
927,754856583969079297,10,Winnie,None ,2016-07-18 00:00:00,2018-04-12 01:53:00,11.0
928,754747087846248448,10,Keith,None ,2016-07-17 00:00:00,2018-04-12 18:38:00,12.0
929,754482103782404096,10,Milo,None ,2016-07-17 00:00:00,2018-04-12 01:05:00,10.0
930,754449512966619136,10,Dex,None ,2016-07-16 00:00:00,2018-04-12 22:55:00,11.0
931,754120377874386944,10,None,None ,2016-07-16 00:00:00,2018-04-12 01:08:00,10.0
932,754011816964026368,10,Charlie,None ,2016-07-15 00:00:00,2018-04-12 17:56:00,12.0
933,753655901052166144,10,None,None ,2016-07-14 00:00:00,2018-04-12 18:22:00,10.0
934,753420520834629632,10,None,None ,2016-07-14 00:00:00,2018-04-12 02:47:00,11.0
935,753398408988139520,10,Scout,None ,2016-07-14 00:00:00,2018-04-12 01:19:00,12.0
936,753375668877008896,10,Hank,None ,2016-07-13 00:00:00,2018-04-12 23:48:00,8.0
938,753294487569522689,10,Ace,None ,2016-07-13 00:00:00,2018-04-12 18:26:00,11.0
939,753039830821511168,10,None,None ,2016-07-13 00:00:00,2018-04-12 01:34:00,13.0
940,753026973505581056,10,Tayzie,None ,2016-07-13 00:00:00,2018-04-12 00:43:00,10.0
941,752932432744185856,10,Carl,None ,2016-07-12 00:00:00,2018-04-12 18:27:00,12.0
942,752917284578922496,10,Grizzie,None ,2016-07-12 00:00:00,2018-04-12 17:27:00,11.0
944,752682090207055872,10,None,doggo,2016-07-12 00:00:00,2018-04-12 01:52:00,10.0
945,752660715232722944,10,None,doggo,2016-07-12 00:00:00,2018-04-12 00:27:00,10.0
946,752568224206688256,10,None,None ,2016-07-11 00:00:00,2018-04-12 18:20:00,9.0
947,752519690950500352,10,None,puppo,2016-07-11 00:00:00,2018-04-12 15:07:00,11.0
948,752334515931054080,10,None,doggo,2016-07-11 00:00:00,2018-04-12 02:51:00,8.0
950,752173152931807232,10,Brody,None ,2016-07-10 00:00:00,2018-04-12 16:10:00,12.0
951,751950017322246144,10,Lola,pupper,2016-07-10 00:00:00,2018-04-12 01:23:00,13.0
952,751937170840121344,10,Ruby,None ,2016-07-10 00:00:00,2018-04-12 00:32:00,11.0
953,751830394383790080,10,Tucker,None ,2016-07-09 00:00:00,2018-04-12 17:28:00,12.0
954,751793661361422336,10,Fred,None ,2016-07-09 00:00:00,2018-04-12 15:02:00,11.0
955,751598357617971201,10,Toby,None ,2016-07-09 00:00:00,2018-04-12 02:06:00,13.0
956,751583847268179968,10,None,doggoNonepupperNone,2016-07-09 00:00:00,2018-04-12 01:08:00,5.0
957,751538714308972544,10,Max,None ,2016-07-08 00:00:00,2018-04-12 22:09:00,10.0
958,751456908746354688,10,None,pupper,2016-07-08 00:00:00,2018-04-12 16:44:00,12.0
959,751251247299190784,10,Gilbert,None ,2016-07-08 00:00:00,2018-04-12 03:07:00,10.0
960,751205363882532864,10,None,None ,2016-07-08 00:00:00,2018-04-12 00:04:00,12.0
961,751132876104687617,10,Cooper,puppo,2016-07-07 00:00:00,2018-04-12 19:16:00,10.0
962,750868782890057730,10,Milo,pupper,2016-07-07 00:00:00,2018-04-12 01:47:00,11.0
963,750719632563142656,10,Meyer,None ,2016-07-06 00:00:00,2018-04-12 15:54:00,12.0
964,750506206503038976,10,Malcolm,pupper,2016-07-06 00:00:00,2018-04-12 01:46:00,8.0
965,750429297815552001,10,Arnie,None ,2016-07-05 00:00:00,2018-04-12 20:41:00,12.0
966,750383411068534784,10,Zoe,pupper,2016-07-05 00:00:00,2018-04-12 17:38:00,9.0
967,750381685133418496,10,None,doggo,2016-07-05 00:00:00,2018-04-12 17:31:00,13.0
968,750147208377409536,10,None,None ,2016-07-05 00:00:00,2018-04-12 02:00:00,13.0
969,750132105863102464,10,Stewie,None ,2016-07-05 00:00:00,2018-04-12 01:00:00,11.0
970,750117059602808832,10,Calvin,None ,2016-07-05 00:00:00,2018-04-12 00:00:00,10.0
971,750101899009982464,10,Lilah,None ,2016-07-04 00:00:00,2018-04-12 23:00:00,11.0
972,750086836815486976,10,Spanky,None ,2016-07-04 00:00:00,2018-04-12 22:00:00,12.0
973,750071704093859840,10,None,pupper,2016-07-04 00:00:00,2018-04-12 21:00:00,10.0
974,750056684286914561,10,Jameson,None ,2016-07-04 00:00:00,2018-04-12 20:00:00,11.0
975,750041628174217216,10,Beau,None ,2016-07-04 00:00:00,2018-04-12 19:00:00,13.0
976,750026558547456000,10,Jax,None ,2016-07-04 00:00:00,2018-04-12 18:00:00,10.0
977,750011400160841729,10,Piper,doggo,2016-07-04 00:00:00,2018-04-12 17:00:00,11.0
978,749996283729883136,10,Bo,None ,2016-07-04 00:00:00,2018-04-12 16:00:00,12.0
979,749981277374128128,10,Atticus,None ,2016-07-04 00:00:00,2018-04-12 15:00:00,1776.0
980,749774190421639168,10,Lucy,None ,2016-07-04 00:00:00,2018-04-12 01:17:00,12.0
981,749417653287129088,10,Finn,pupper,2016-07-03 00:00:00,2018-04-12 01:41:00,11.0
982,749403093750648834,10,None,None ,2016-07-03 00:00:00,2018-04-12 00:43:00,10.0
983,749395845976588288,10,George,None ,2016-07-03 00:00:00,2018-04-12 00:14:00,10.0
984,749317047558017024,10,Blu,floofer,2016-07-02 00:00:00,2018-04-12 19:01:00,12.0
985,749075273010798592,10,Boomer,doggo,2016-07-02 00:00:00,2018-04-12 03:00:00,11.0
986,749064354620928000,10,Winston,None ,2016-07-02 00:00:00,2018-04-12 02:17:00,11.0
987,749036806121881602,10,Dietrich,None ,2016-07-02 00:00:00,2018-04-12 00:27:00,8.0
988,748977405889503236,10,None,None ,2016-07-01 00:00:00,2018-04-12 20:31:00,10.0
989,748932637671223296,10,Divine,doggo,2016-07-01 00:00:00,2018-04-12 17:33:00,13.0
990,748705597323898880,10,None,None ,2016-07-01 00:00:00,2018-04-12 02:31:00,13.0
991,748699167502000129,10,Tripp,None ,2016-07-01 00:00:00,2018-04-12 02:06:00,11.0
992,748692773788876800,10,None,doggo,2016-07-01 00:00:00,2018-04-12 01:40:00,10.0
993,748575535303884801,10,None,None ,2016-06-30 00:00:00,2018-04-12 17:54:00,6.0
994,748568946752774144,10,Cora,None ,2016-06-30 00:00:00,2018-04-12 17:28:00,12.0
995,748346686624440324,10,None,None ,2016-06-30 00:00:00,2018-04-12 02:45:00,10.0
996,748337862848962560,10,None,pupper,2016-06-30 00:00:00,2018-04-12 02:10:00,13.0
997,748324050481647620,10,Duke,None ,2016-06-30 00:00:00,2018-04-12 01:15:00,11.0
998,748307329658011649,10,None,None ,2016-06-30 00:00:00,2018-04-12 00:09:00,7.0
999,748220828303695873,10,None,None ,2016-06-29 00:00:00,2018-04-12 18:25:00,13.0
1000,747963614829678593,10,None,pupper,2016-06-29 00:00:00,2018-04-12 01:23:00,10.0
1001,747933425676525569,10,None,None ,2016-06-28 00:00:00,2018-04-12 23:23:00,11.0
1002,747885874273214464,10,None,None ,2016-06-28 00:00:00,2018-04-12 20:14:00,8.0
1003,747844099428986880,10,Huxley,None ,2016-06-28 00:00:00,2018-04-12 17:28:00,11.0
1004,747816857231626240,10,None,None ,2016-06-28 00:00:00,2018-04-12 15:40:00,4.0
1005,747651430853525504,10,None,pupper,2016-06-28 00:00:00,2018-04-12 04:42:00,12.0
1006,747648653817413632,10,Keurig,None ,2016-06-28 00:00:00,2018-04-12 04:31:00,12.0
1007,747600769478692864,10,Bookstore,None ,2016-06-28 00:00:00,2018-04-12 01:21:00,10.0
1008,747594051852075008,10,None,None ,2016-06-28 00:00:00,2018-04-12 00:54:00,11.0
1009,747512671126323200,10,None,None ,2016-06-27 00:00:00,2018-04-12 19:31:00,10.0
1010,747461612269887489,10,None,None ,2016-06-27 00:00:00,2018-04-12 16:08:00,10.0
1011,747439450712596480,10,Linus,None ,2016-06-27 00:00:00,2018-04-12 14:40:00,12.0
1013,747219827526344708,10,Atticus,None ,2016-06-27 00:00:00,2018-04-12 00:07:00,11.0
1014,747204161125646336,10,Clark,None ,2016-06-26 00:00:00,2018-04-12 23:05:00,10.0
1015,747103485104099331,10,None,None ,2016-06-26 00:00:00,2018-04-12 16:25:00,11.0
1016,746906459439529985,10,None,None ,2016-06-26 00:00:00,2018-04-12 03:22:00,0.0
1017,746872823977771008,10,None,None ,2016-06-26 00:00:00,2018-04-12 01:08:00,11.0
1018,746818907684614144,10,None,None ,2016-06-25 00:00:00,2018-04-12 21:34:00,13.0
1019,746790600704425984,10,None,None ,2016-06-25 00:00:00,2018-04-12 19:42:00,10.0
1020,746757706116112384,10,Maddie,None ,2016-06-25 00:00:00,2018-04-12 17:31:00,11.0
1021,746726898085036033,10,Abby,None ,2016-06-25 00:00:00,2018-04-12 15:29:00,12.0
1022,746542875601690625,10,None,floofer,2016-06-25 00:00:00,2018-04-12 03:17:00,11.0
1024,746507379341139972,10,Shiloh,None ,2016-06-25 00:00:00,2018-04-12 00:56:00,10.0
1025,746369468511756288,10,None,None ,2016-06-24 00:00:00,2018-04-12 15:48:00,9.0
1026,746131877086527488,10,Gustav,None ,2016-06-24 00:00:00,2018-04-12 00:04:00,10.0
1027,746056683365994496,10,Arlen,None ,2016-06-23 00:00:00,2018-04-12 19:05:00,11.0
1028,745789745784041472,10,Gus,None ,2016-06-23 00:00:00,2018-04-12 01:25:00,10.0
1029,745712589599014916,10,Percy,None ,2016-06-22 00:00:00,2018-04-12 20:18:00,7.0
1030,745433870967832576,10,Lenox,doggo,2016-06-22 00:00:00,2018-04-12 01:50:00,10.0
1031,745422732645535745,10,None,None ,2016-06-22 00:00:00,2018-04-12 01:06:00,9.0
1032,745314880350101504,10,Sugar,None ,2016-06-21 00:00:00,2018-04-12 17:58:00,12.0
1033,745074613265149952,10,Jeffrey,None ,2016-06-21 00:00:00,2018-04-12 02:03:00,11.0
1034,745057283344719872,10,Oliver,None ,2016-06-21 00:00:00,2018-04-12 00:54:00,12.0
1035,744995568523612160,10,Abby,puppo,2016-06-20 00:00:00,2018-04-12 20:49:00,9.0
1036,744971049620602880,10,Indie,None ,2016-06-20 00:00:00,2018-04-12 19:11:00,12.0
1037,744709971296780288,10,Harvey,None ,2016-06-20 00:00:00,2018-04-12 01:54:00,10.0
1038,744334592493166593,10,Blanket,None ,2016-06-19 00:00:00,2018-04-12 01:02:00,11.0
1039,744234799360020481,10,None,doggo,2016-06-18 00:00:00,2018-04-12 18:26:00,13.0
1040,744223424764059648,10,None,pupper,2016-06-18 00:00:00,2018-04-12 17:41:00,12.0
1041,743980027717509120,10,Geno,None ,2016-06-18 00:00:00,2018-04-12 01:33:00,11.0
1042,743895849529389061,10,None,None ,2016-06-17 00:00:00,2018-04-12 19:59:00,10.0
1044,743609206067040256,10,Stark,None ,2016-06-17 00:00:00,2018-04-12 01:00:00,10.0
1045,743595368194129920,10,Harold,None ,2016-06-17 00:00:00,2018-04-12 00:05:00,7.0
1046,743545585370791937,10,Bentley,None ,2016-06-16 00:00:00,2018-04-12 20:47:00,11.0
1047,743510151680958465,10,Beya,None ,2016-06-16 00:00:00,2018-04-12 18:26:00,13.0
1048,743253157753532416,10,Kilo,puppo,2016-06-16 00:00:00,2018-04-12 01:25:00,10.0
